session_id,log_file,turn_number,is_cold_start,client_type,model,provider,input_tokens,output_tokens,latency_ms
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,5,False,signal_scoring,claude-haiku-4-5,anthropic,2635,450,4326.43
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,5,False,question_generation,claude-haiku-4-5,anthropic,1948,18,853.7
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,5,False,question_generation,claude-haiku-4-5,anthropic,625,119,2311.77
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,6,False,extraction,claude-sonnet-4-6,anthropic,3644,1191,12795.88
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,6,False,slot_scoring,claude-haiku-4-5,anthropic,1331,406,2808.31
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,6,False,signal_scoring,claude-haiku-4-5,anthropic,2654,459,4614.27
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,6,False,question_generation,claude-haiku-4-5,anthropic,1964,22,895.65
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,6,False,question_generation,claude-haiku-4-5,anthropic,629,114,2225.77
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,7,False,extraction,claude-sonnet-4-6,anthropic,3742,927,10045.43
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,7,False,slot_scoring,claude-haiku-4-5,anthropic,1222,320,2505.3
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,7,False,signal_scoring,claude-haiku-4-5,anthropic,2631,278,3406.34
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,7,False,question_generation,claude-haiku-4-5,anthropic,1983,16,938.91
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,7,False,question_generation,claude-haiku-4-5,anthropic,623,115,2298.38
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,8,False,extraction,claude-sonnet-4-6,anthropic,3590,775,10142.43
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,8,False,slot_scoring,claude-haiku-4-5,anthropic,988,174,1575.26
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,8,False,signal_scoring,claude-haiku-4-5,anthropic,2596,394,3983.39
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,8,False,question_generation,claude-haiku-4-5,anthropic,1915,20,1714.63
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,8,False,question_generation,claude-haiku-4-5,anthropic,746,149,2753.42
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,9,False,extraction,claude-sonnet-4-6,anthropic,3761,917,13027.62
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,9,False,slot_scoring,claude-haiku-4-5,anthropic,1539,548,4248.46
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,9,False,signal_scoring,claude-haiku-4-5,anthropic,2640,339,4697.91
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,9,False,question_generation,claude-haiku-4-5,anthropic,1925,31,1043.33
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,9,False,question_generation,claude-haiku-4-5,anthropic,638,92,1923.23
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,10,False,slot_scoring,claude-haiku-4-5,anthropic,1413,460,3053.08
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,10,False,signal_scoring,claude-haiku-4-5,anthropic,2577,346,3576.09
73e1cfba-7b6f-4f09-a276-eca94e699ddb,interview_20260417_160309.log,10,False,question_generation,claude-haiku-4-5,anthropic,688,34,2981.78
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,0,False,question_generation,claude-haiku-4-5,anthropic,503,55,1925.93
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,0,False,question_generation,claude-haiku-4-5,anthropic,738,50,1526.27
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,1,True,extraction,claude-sonnet-4-6,anthropic,2835,631,8402.76
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,1,True,slot_scoring,claude-haiku-4-5,anthropic,1208,375,2962.03
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,1,True,signal_scoring,claude-haiku-4-5,anthropic,2526,372,4212.19
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,1,True,question_generation,claude-haiku-4-5,anthropic,1728,34,1292.28
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,1,True,question_generation,claude-haiku-4-5,anthropic,717,50,1347.38
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,2,False,extraction,claude-sonnet-4-6,anthropic,2946,658,8479.27
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,2,False,slot_scoring,claude-haiku-4-5,anthropic,993,277,2493.37
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,2,False,signal_scoring,claude-haiku-4-5,anthropic,2533,260,2917.44
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,2,False,question_generation,claude-haiku-4-5,anthropic,1740,24,1108.99
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,2,False,question_generation,claude-haiku-4-5,anthropic,707,52,1754.9
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,3,False,extraction,claude-sonnet-4-6,anthropic,3167,869,12610.98
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,3,False,slot_scoring,claude-haiku-4-5,anthropic,1462,419,3114.65
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,3,False,signal_scoring,claude-haiku-4-5,anthropic,2535,369,4030.95
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,3,False,question_generation,claude-haiku-4-5,anthropic,1776,23,1210.2
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,3,False,question_generation,claude-haiku-4-5,anthropic,706,73,2041.49
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,4,False,extraction,claude-sonnet-4-6,anthropic,3307,1010,13904.39
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,4,False,slot_scoring,claude-haiku-4-5,anthropic,1242,379,2885.98
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,4,False,signal_scoring,claude-haiku-4-5,anthropic,2571,393,3803.16
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,4,False,question_generation,claude-haiku-4-5,anthropic,1819,21,1199.83
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,4,False,question_generation,claude-haiku-4-5,anthropic,704,62,1507.5
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,5,False,extraction,claude-sonnet-4-6,anthropic,3168,814,11729.45
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,5,False,slot_scoring,claude-haiku-4-5,anthropic,1257,419,3404.47
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,5,False,signal_scoring,claude-haiku-4-5,anthropic,2574,482,4743.01
d933947d-1cdd-4a3a-812b-cc2ef1bc5bd9,interview_20260423_114814.log,5,False,question_generation,claude-haiku-4-5,anthropic,702,13,1164.09
